"ean","order_id_falta","cantidad_solicitada_falta","point_of_sale_id","nombre_pos","tipo_producto","fecha_pedido_falta","reintento_reposicion","order_id_recompra","fecha_pedido_recompra","dias_hasta_recompra","horas_hasta_recompra","bucket_timing_recompra","cantidad_recompra","compra_efectiva","veces_falta_antes"
"37836060250",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,1,1
"382903017317",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"4001895928765",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4005800024139",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"4005800024481",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4005800084546",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"4005800126550",397184,2,710,Osvaldini,MEDICINAL,"2026-01-01 22:34:49",0,,,,,,,,1
"4005800131189",397302,1,2605,Farmacia Feresin,MEDICINAL,"2026-01-02 11:53:04",0,,,,,,,,1
"4005800137068",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005800180606",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"4005800204975",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4005800204975",397282,1,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",1.000,1,1
"4005800223242",397429,1,2366,Farmalife Hiper,MEDICINAL,"2026-01-02 15:36:58",0,,,,,,,,1
"4005800223259",397454,10,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005800266409",397226,1,1114,Farmacia Jana,MEDICINAL,"2026-01-02 01:57:23",1,401873,"2026-01-12 01:25:49",10,239,"48 h+",1.000,1,1
"4005800274411",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005808944767",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",2.000,0,1
"4005900000774",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"4005900143969",397407,4,3216,Amof Centro,MEDICINAL,"2026-01-02 15:13:45",0,,,,,,,,1
"4005900143969",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900143969",397503,12,3010,Deposito Anexo,MEDICINAL,"2026-01-02 18:21:46",0,,,,,,,,1
"4005900143969",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"4005900170996",397167,4,385,Valemar,MEDICINAL,"2026-01-01 20:11:42",0,,,,,,,,1
"4005900170996",397616,12,882,Farmacia Sur - Galileos Sur,MEDICINAL,"2026-01-02 22:23:31",0,,,,,,,,1
"4005900264282",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4005900436962",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4005900489753",397269,2,2280,MINA,MEDICINAL,"2026-01-02 03:44:53",1,398227,"2026-01-05 03:37:53",3,71,"48 h+",8.000,1,1
"4005900517005",397331,1,3066,Novafarma,MEDICINAL,"2026-01-02 13:50:01",1,399020,"2026-01-06 14:13:18",4,96,"48 h+",1.000,0,1
"4005900618993",397617,3,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",1,398724,"2026-01-05 22:11:16",3,71,"48 h+",3.000,0,1
"4005900619020",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"4005900624994",397269,2,2280,MINA,MEDICINAL,"2026-01-02 03:44:53",1,400806,"2026-01-09 04:15:37",7,168,"48 h+",1.000,0,1
"4005900686510",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"4005900702548",397141,30,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:48:16",1,397762,"2026-01-03 02:55:31",2,49,"48 h+",24.000,0,1
"4005900773869",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"4005900903310",397372,2,3166,Farmacia Mutual AMUR San Francisco,MEDICINAL,"2026-01-02 14:45:26",0,,,,,,,,1
"4005900929150",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900940933",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900973825",397454,12,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900984609",397454,24,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900984609",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"4005900984616",397454,24,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900985675",397454,6,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900985675",397525,2,2214,Del pueblo Perfumeria,MEDICINAL,"2026-01-02 19:06:37",1,402035,"2026-01-12 13:19:30",10,234,"48 h+",3.000,0,1
"4005900985682",397454,6,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4005900985798",397454,24,2354,Deposito Proveedores,MEDICINAL,"2026-01-02 16:21:34",0,,,,,,,,1
"4006000011172",397331,1,3066,Novafarma,MEDICINAL,"2026-01-02 13:50:01",1,399020,"2026-01-06 14:13:18",4,96,"48 h+",1.000,0,1
"4006000060927",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4006000068558",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",0,,,,,,,,1
"4006000068558",397617,1,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"40060507",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",0,,,,,,,,1
"4008600319306",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"4008600407492",397458,2,196,Crovetto,MEDICINAL,"2026-01-02 16:41:17",0,,,,,,,,1
"4015630066735",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"4015630083282",397368,1,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",1.000,0,1
"4019338605869",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"4030571003328",397400,1,197,Fabris,MEDICINAL,"2026-01-02 15:06:32",1,399079,"2026-01-06 15:17:14",4,96,"48 h+",1.000,0,1
"4030571007999",397400,1,197,Fabris,MEDICINAL,"2026-01-02 15:06:32",1,398736,"2026-01-05 22:23:37",3,79,"48 h+",2.000,0,1
"4048846008503",397504,1,477,Dr. Elustondo,MEDICINAL,"2026-01-02 18:21:49",0,,,,,,,,1
"41554089134",397609,1,504,Lavalle,MEDICINAL,"2026-01-02 22:10:39",0,,,,,,,,1
"41554259261",397503,6,3010,Deposito Anexo,MEDICINAL,"2026-01-02 18:21:46",1,399182,"2026-01-06 17:37:15",4,95,"48 h+",6.000,1,1
"41554433463",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"41554543681",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"41554543711",397605,2,2603,Farmacia Dulac,MEDICINAL,"2026-01-02 22:07:19",0,,,,,,,,1
"42078982",397623,4,1750,Sucursal mercado 02,MEDICINAL,"2026-01-02 22:35:56",0,,,,,,,,1
"42300083",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"4711769156438",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",0,,,,,,,,1
"47400188082",397331,1,3066,Novafarma,MEDICINAL,"2026-01-02 13:50:01",0,,,,,,,,1
"47701000335",397276,4,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",4.000,0,1
"47701002155",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"47701002568",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"48526009060",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"4893948852666",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"4968420731422",397247,9,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",9.000,0,1
"4968420731637",397261,1,1182,Farmacia Drdi,MEDICINAL,"2026-01-02 03:13:01",1,399481,"2026-01-07 01:02:25",5,117,"48 h+",2.000,1,1
"5000198281750",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"5000456064361",397368,1,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",2.000,1,1
"5000456064361",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"5000456064361",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"5000456074667",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"5016003659409",397230,1,1113,Farmacia Obregon,MEDICINAL,"2026-01-02 02:18:50",1,398257,"2026-01-05 04:36:40",3,74,"48 h+",5.000,1,1
"5016003659409",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",2.000,1,1
"5016003659409",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"5016003770302",397207,1,2089,F. San José Hospital,MEDICINAL,"2026-01-02 00:56:49",1,397811,"2026-01-03 03:49:53",1,26,"24-48 h",1.000,0,1
"5016003770302",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"5016003788802",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",1,399205,"2026-01-06 18:26:19",4,94,"48 h+",5.000,0,1
"5054290007268",397442,1,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"5055810012786",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"5056227208250",397142,5,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:58:26",0,,,,,,,,1
"5056227208267",397142,5,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:58:26",0,,,,,,,,1
"5056227208267",397245,6,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",6.000,0,1
"5056227208274",397142,2,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:58:26",1,397474,"2026-01-02 17:34:45",1,39,"24-48 h",3.000,1,1
"5099514001431",397234,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 02:32:25",1,400201,"2026-01-08 03:41:30",6,145,"48 h+",1.000,0,1
"5099514001431",397243,2,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:49:36",1,398094,"2026-01-04 18:05:47",2,63,"48 h+",2.000,0,1
"5099514001431",397263,1,1589,Farma Plus Avandaro,MEDICINAL,"2026-01-02 03:16:19",0,,,,,,,,1
"549601000",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"5702191029192",397234,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 02:32:25",0,,,,,,,,1
"5702191029192",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"603554043365",397222,3,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,401376,"2026-01-10 03:03:58",8,193,"48 h+",2.000,0,1
"609332815438",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"609332816206",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"609332846395",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"609332847590",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"609332848344",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,399537,"2026-01-07 03:05:24",5,121,"48 h+",1.000,0,1
"619585004411",397232,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:23:29",1,398900,"2026-01-06 03:03:29",4,96,"48 h+",1.000,0,1
"619585006415",397243,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:49:36",0,,,,,,,,1
"619585021418",397243,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:49:36",1,398094,"2026-01-04 18:05:47",2,63,"48 h+",1.000,0,1
"6290360591872",397673,1,979,A Romano,MEDICINAL,"2026-01-02 23:34:57",0,,,,,,,,1
"637420140889",397282,5,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",5.000,1,1
"637420200804",397282,3,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"637420200897",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"637420440828",397266,4,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",4.000,1,1
"637420440828",397282,5,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"637420440835",397266,4,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",4.000,1,1
"637420440835",397282,4,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"637420720326",397233,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:28:22",1,397754,"2026-01-03 02:28:46",1,24,"24-48 h",1.000,0,1
"637420720326",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"637420720371",397282,3,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"650240005428",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"650240006678",397339,3,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"650240010538",397152,2,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",2.000,0,1
"650240010538",397423,2,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",2.000,0,1
"650240010538",397628,2,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",2.000,0,2
"650240010538",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"650240010538",397687,2,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",2.000,0,2
"650240017025",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"650240027482",397278,1,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",1.000,0,1
"650240032202",397225,5,2922,Farmacia Yesi,MEDICINAL,"2026-01-02 01:56:53",0,,,,,,,,1
"650240032516",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"650240032691",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"650240032691",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"650240036361",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",2.000,1,1
"650240062049",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"652217333374",397295,1,2128,Farmalife 2 Corrientes,MEDICINAL,"2026-01-02 11:32:24",0,,,,,,,,1
"656599040103",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"656599040264",397205,3,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",0,,,,,,,,1
"656599040493",397282,3,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"656599040639",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",2.000,1,1
"656599041124",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"656599041407",397266,2,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",2.000,1,1
"656599041407",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"656599041407",397544,1,2119,Farmacia Nueva San Juan Ensueños,MEDICINAL,"2026-01-02 19:36:46",0,,,,,,,,1
"656599041704",397266,1,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",1.000,1,1
"656599041704",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"656599044934",397282,1,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",1.000,1,1
"660072000447",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"6636640321324",397225,14,2922,Farmacia Yesi,MEDICINAL,"2026-01-02 01:56:53",1,398224,"2026-01-05 03:31:26",3,73,"48 h+",6.000,1,1
"6636640323250",397225,920,2922,Farmacia Yesi,MEDICINAL,"2026-01-02 01:56:53",1,398224,"2026-01-05 03:31:26",3,73,"48 h+",928.000,1,1
"6650376816121",397617,2,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"6650389200054",397144,5,2436,SUC PENAMILLER,MEDICINAL,"2026-01-01 02:26:40",0,,,,,,,,1
"6650466200106",397258,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 03:09:45",0,,,,,,,,1
"667560596604",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"675873002033",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"675873002088",397149,1,1311,Verdux Ciudad Lago,MEDICINAL,"2026-01-01 04:23:44",0,,,,,,,,1
"675873002088",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"684230500",397283,2,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",2.000,0,1
"6910021007206",397211,4,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",4.000,0,1
"6923700977561",397283,2,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",2.000,0,1
"6971792050143",397222,5,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,397775,"2026-01-03 03:09:54",1,25,"24-48 h",1.000,0,1
"6973152372209",397222,7,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,397775,"2026-01-03 03:09:54",1,25,"24-48 h",7.000,0,1
"70330731745",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"70330731745",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",0,,,,,,,,1
"70330731806",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",2.000,0,1
"70330731806",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"70330731806",397278,2,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",2.000,0,1
"70330731806",397549,4,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",1,398006,"2026-01-03 21:12:33",1,25,"24-48 h",4.000,1,1
"70501064221",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"705928002043",397274,1,1311,Verdux Ciudad Lago,MEDICINAL,"2026-01-02 04:04:39",0,,,,,,,,1
"70942003193",397503,24,3010,Deposito Anexo,NO MEDICINAL,"2026-01-02 18:21:46",0,,,,,,,,1
"70942003193",397503,24,3010,Deposito Anexo,MEDICINAL,"2026-01-02 18:21:46",0,,,,,,,,1
"70942003193",397503,24,3010,Deposito Anexo,NO MEDICINAL,"2026-01-02 18:21:46",0,,,,,,,,1
"70942003193",397503,24,3010,Deposito Anexo,NO MEDICINAL,"2026-01-02 18:21:46",0,,,,,,,,1
"70942004817",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"70942007733",397258,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 03:09:45",0,,,,,,,,1
"70942121842",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",2.000,0,1
"70942123402",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"70942125352",397278,1,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",1.000,0,1
"70942302357",397503,12,3010,Deposito Anexo,NO MEDICINAL,"2026-01-02 18:21:46",1,401027,"2026-01-09 17:41:01",7,167,"48 h+",12.000,1,1
"70942302357",397503,12,3010,Deposito Anexo,NO MEDICINAL,"2026-01-02 18:21:46",1,401027,"2026-01-09 17:41:01",7,167,"48 h+",12.000,1,1
"70942302357",397673,1,979,A Romano,MEDICINAL,"2026-01-02 23:34:57",0,,,,,,,,1
"70942302388",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"70942304542",397205,2,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,400799,"2026-01-09 04:01:42",7,171,"48 h+",5.000,0,1
"70942306805",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",0,,,,,,,,1
"71342481",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"714706902918",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
